listing_id,id,date,reviewer_id,reviewer_name,comments,language,polarity
989097288998056101,1038730298820676102,2023-12-03,257293111,Kenny,Very good,en,0.4927
989303702018375391,1007669551771930187,2023-10-22,458020606,Dannis,Overall good,en,0.4404
983950683491337890,1025706942068106627,2023-11-15,443690353,Linda,Selina was super friendly and helpful and made me feel very well taken care of during my stay. The place is surrounded by amazing vintage shops in and tasty bars in lovely Koenji. Value for money great 😊,en,0.9832
989307186684584487,996778696477485786,2023-10-07,540099892,Yehuda,clean and well organized. you get your own little capsule with a desk and chair. this was a beautiful stay. no complaints!,en,0.6239
989307186684584487,1019181954145613508,2023-11-06,542219764,Andy,recommended and almost perfect.,en,0.6378
985770349264850668,1022867944577836440,2023-11-12,38240488,Charles,"Clean and cozy stay near Waseda Station, easily accessible from Shinjuku and Ikebukuro.",en,0.6249
983950683491337890,1033761028318248501,2023-11-27,400811951,Tyler,"Selina's place is in a very convenient location, located   min from the Koenji train station. Then from Koenji station, it is only a   min train ride to Shinjuku station, which is essentially downtown Tokyo. There are also plenty of shops within  -  min around the apartment. The apartment itself was also very clean and tidy.<br/>The only major downside about the place is that it is fairly tiny. The shower and toilet are really only big enough for a single person to stand/sit in without moving around.<br/>There is also no separate changing area, so when you step out of the shower, you are standing right in front of the kitchen. This may be a concern if you are staying with multiple people, who would have to turn the other way while someone is changing.<br/>In addition, there are no chairs, so you will mostly be standing or lying down. So the apartment is not really suitable if you will spend a lot of time inside it. But if all you need is a shower and a place to sleep, it's a great choice.",en,-0.1796
983950683491337890,1043090544363891920,2023-12-09,9094575,Hami,"Clean little place in one of the best neighborhoods in Tokyo in close proximity to many public transportation options. Innumerable restaurants and shops nearby. Selina was fantastic, proactive in providing instructions in a timely way and made the stay very pleasant. Highly recommended for those looking to made Tokyo their playground.",en,0.9598
985772381486763219,997468930282312503,2023-10-08,539914959,Yanqing,"I love the location. It's at the University Town so lots of food  / . It's easy to find but no elevator, only narrow steps is not convenient for large luggages. Space is really small but it's pretty and has most amenities. I booked on a Saturday so it was really expensive. Will consider coming back in the future if I get a cheaper deal.",en,0.7227
985772381486763219,1027870292284736040,2023-11-18,412892622,Denny Marie,Was a great stay overall - everything works as listed and host is very responsive! Would recommend staying at the lower floors if you have heavy and large luggage.,en,0.8293
985772381486763219,1031564202788642007,2023-11-24,40859851,Shannon,"Great location! Near the station, and easy to find. Surrounded by many restaurants and convenience stores. Just a note though that it is a   floor walk up so bringing up heavy luggage can be a challenge. Besides that, this is all you really need for a short trip to Japan— no-frills.",en,0.8221
985773652900529146,999627929924585782,2023-10-11,131840682,Tyler,Comfortable and clean stay; the laundry was a huge plus! Located close to a subway stop and had a convenience store across the street.,en,0.75
985773652900529146,1005437721831187061,2023-10-19,537517352,Lik Zuan,"The place is small. Very small. Not worth the price. Should be around half.<br/>First the check-in. You have to lug your baggage up a very very narrow flight of steep stairs to your room. Once you finally get to your room, you have to check-in using a very old tablet with buggy check-in software that takes forever.<br/>There are no surfaces to place things. If you use makeup, be prepared to juggle because there are no mirrors or surfaces other than a small one right above the lavatory. Got a luggage? There will be no room to open it unless you play leap frog every time you need to pass or move around.<br/>There is a washing machine but no way to hang your clothes because there is no room<br/>  stars because it had WiFi (with android TV), running electricity and air conditioning.",en,-0.6876
989307186684584487,1043174663020666648,2023-12-10,83511196,Yeekien,I enjoyed the stay with quiet neighbours and peaceful environment.,en,0.7579
989314750841244527,1016310430168125644,2023-11-03,81412249,Arthur,Great Place to stay and quiet surbub.,en,0.6249
989314750841244527,1038818041667367459,2023-12-04,251196497,Spencer,Great!,en,0.6588
983960699689056663,1021348071752067601,2023-11-09,152094102,Kellee,very nice hse,en,0.4754
989314750841244527,1043905778750039453,2023-12-11,108530591,Joseph,"Good value for those staying for   or   nights. Space is very cramped so it is a bit hard to organize your luggage. Also has the risk of having loud neighbors.<br/>Laundry is very near from the place, station is quite a walk (  to   minutes). Some good places to eat around the area.",en,0.6908
985773652900529146,1030046318248560958,2023-11-21,382675942,Gavin,"Great place to stay, nice location.",en,0.7845
985773652900529146,1043161814713092809,2023-12-10,126107376,Antoine,"Great location, close to a lot of interesting places, has a lot of food options around. <br/>Perfect for one person, the desk is useful to work from home.",en,0.8658
983960699689056663,1027963511871396469,2023-11-19,166139697,Bin,Very nice place w stay!,en,0.5244
983960699689056663,1046742450106831474,2023-12-15,24580594,Christa,Our family really like this airbnb for its cleanliness and easy access to the train station.  It's within walking distance to the skytree and has quite a few convenience stores along the way to pickup necessities. The place is very comfortable and we had a really enjoyable time.,en,0.9096
985775038393562367,1007580467335877344,2023-10-22,188848246,Shenette,The place was neat and beautiful. The instruction to enter the room is quiet challenging but we figured it out eventually. The location is accessible to the train station and if you want to stay away from the bustling area this place is perfect. Please do note there is no elevator incase there would be a heavy luggage.<br/>The room itself is really nice all the furnitures are brand new and its spacious. I highly recommend.,en,0.9579
985775038393562367,1033676351348575823,2023-11-26,279752211,Abdullah,"Apartment in the   flor with no elevator, the owner not flexible, but the apartment place is very nice you near from lots of good places and its spacious",en,0.7939
989316334084585437,1012013065384938557,2023-10-28,102345444,CaTu,Very clean and easy to find.,en,0.7316
989316334084585437,1023513286903717281,2023-11-12,502027952,Riccardo,Nice and comfortable. Very clean and quite neighborhood.  -  walk to Shinjuku line,en,0.8439
989316334084585437,1033004938631857796,2023-11-26,181786904,仕宇,Nice place,en,0.4215
989316334084585437,1047509026548034921,2023-12-16,547786283,Az,"Masahiro is kind and patient ,very quite and clean",en,0.7678
993943394690642521,998206748026181340,2023-10-09,37419532,Ludovic,"Nice location and clean apartment, perfect !",en,0.8588
989371479641705339,1016314012062195538,2023-11-03,70155623,Wendy,"The place is clean and spacious. It fits all   of us (  adults,   kids).<br/>There is a  -Eleven nearby, walking distance to lots of restos and cafes, supermarkets, and Ochiai Station (Tozai line) -- this connects to Tokyo station.<br/>The place itself is squeaky clean and smells good all throughout the area. Internet is fast, the kitchen have complete appliances and utensils. There is also a washer/dryer in case you need to do your laundry.<br/>It's kid-friendly -- there are toys and a stroller available for use. The bathroom amenities were great -- they provided bath towels, face towels, body wash, shampoo, conditioner, basic skincare (toner, moisturizer, masks).<br/>The host is very friendly, accomodating, and helpful. He even left refreshments in the refrigerator -- well apprciated after a long travel. We messaged him when we arrived, and he provided clear instructions on how to get there.<br/>Highly recommended for groups. You will love this place, and you will come back! < ",en,0.9812
989371479641705339,1019223899329944089,2023-11-07,70263965,Elmer Ryan,"The house is very big and clean. It has   floors and a wide living room area where we are able to watch and bond with my  -other friends after our day-to-day itineraries.<br/>The rooms on the   floor are also huge. Good for   pax (  per queen-size bed).<br/>It's just our pieces of luggage that need to be in the  -floor room for storage cause we can't lift them up to the   and   floor (cause it is too heavy to do that and the stairs are not that wide enough.<br/>The place itself is very convenient cause of the nearby train stations, food restaurants, and convenience stores.<br/>Thanks, Makoto for being patient with my other questions and about the key (still I'm sorry if we forgot to put it in the lockbox). Hope they already delivered the key to you from the Japan post office.",en,0.9163
989371479641705339,1027883509024716647,2023-11-19,27088524,Randy,"Good place, near to convenient store. Thankyou",en,0.4404
989371479641705339,1032982277850337159,2023-11-26,26274096,Jenny,"The place is big, beautiful and clean. There are a lot of rooms with   toilets. The place is authentic as shown in the pictures. The amenities in the house is more well equipped than we could have imagined. They even provided towels, toothbrush, hair straightener, face toner, face cream, facial mask etc. The only thing to notice is the stairs in the house is a bit steep. Otherwise everything is great!",en,0.9244
989371479641705339,1043903170771496519,2023-12-11,154673492,Fiyanti,"+ : we are family of  , stayed for   nights , such a great place to stay,  the place was clean, my kids love it so much, very convenient and  close to  /  store<br/>- : there are no door lock in the bed rooms and bath rooms. <br/>thank you so much.",en,0.8689
989371479641705339,1048936503673294952,2023-12-18,5859513,Charmaine,"Beautiful apartment in a peaceful and quiet neighborhood! the apartment has everything you need for a comfortable stay, and there is a convenience store within walking distance. The hosts are friendly, and communication was smooth! Will definitely recommend this place :)",en,0.9697
989374480850014681,1007576523514595331,2023-10-22,134333106,Aliff,Very conveniently located close to shibuya crossing but also really quiet and peaceful so you can relax easy after a long day out,en,0.9299
989374480850014681,1013378000934103897,2023-10-30,182671626,Antonio,Very clear instructions directions pictures.  Extremely clean.,en,0.7083
989374480850014681,1015640966335305420,2023-11-02,3847731,Adan,great place,en,0.6249
989374480850014681,1019199838668141721,2023-11-07,193325907,Di,it's a decent place near Shibuya. The walk is manageable and there is a ramen nagi around the corner. I just crunched for one night so that worked out fine. The mailbox lock for check-in can be frustrating though.,en,-0.2732
989374480850014681,1025723030488335845,2023-11-16,25786253,Josh,Great place! Would recommend staying here. Very nice location and cosy space.,en,0.8746
989374480850014681,1029361685542981535,2023-11-21,512268191,John,I brought my girlfriend with me for a weekend out in shibuya. Loved it! Everything is close by,en,0.636
989374480850014681,1032272005202360076,2023-11-25,122407376,Jaime,"Great little place, very close to Shibuya Station. Will definitely stay here if I’m in the area again.",en,0.7783
989374480850014681,1037278441323778380,2023-12-01,23072659,Stephen,"I would stay here again in a heartbeat. Having a balcony with great views across Tokyo rooftops was a bonus. There are several nice local cafes, plus it's very walkable to Shibuya, Ebisu, Omotesando and Nishiazabu.",en,0.886
989374480850014681,1049669524947067353,2023-12-19,179668687,Eduardo,"Outstanding place, will come back!",en,0.6476
989445879229468083,1030822820307072143,2023-11-23,50487497,Alex,"Clean and convenient, would recommend",en,0.6369
985814105394519654,993108218586384440,2023-10-02,187055341,Brendan,Thankyou Kasumi for our stay at your place. My partner and I had the most amazing time and was a perfect space for us to spend our time exploring tokyo. <br/>Couldn't recommend higher and will definitely return when we come to tokyo again!,en,0.8649
985820323400990438,998188822039484971,2023-10-09,466778194,Alioune,"Okay place for   solo traveler. Might be too small for two. Small space for smaller person as I am   feet   inches. Can sometimes hear neighbors through walls. About   to   minutes walk to convenient stores and metro. Overall nice and clean place. Very responsive host. Quiet, friendly, and welcoming of foreigners neighborhood.",en,0.9359
985820323400990438,1003262110945220661,2023-10-16,78930042,Bradley,I had an amazing time at the place.,en,0.5859
985820323400990438,1024284447402511891,2023-11-14,186363077,Angela,Peaceful and quiet residential area. Inside was clean and directions were clear. Host was responsive. The atmosphere of the apartment felt very welcoming & cozy. Perfect for my solo trip. ♡,en,0.9528
993943394690642521,1012736389873982920,2023-10-29,540810523,Brijesh,"The house is in good location, very close to the market. the station is very close.<br/>The room is very compact but it has all you need. the way things are kept is mind blowing. <br/>Kitchen and utensils very new and more than sufficient. <br/>The bathroom is tiny but that's fine. <br/>It's definitely a value for money. I loved it",en,0.9446
993943394690642521,1017805740927165898,2023-11-05,512274888,Anastasiia,"Nice apartment, clean and has everything you need, located in   minutes walking to Shinjuku.  The check-in is very convenient.  The apartment is very quiet, although there is a busy street nearby.  We also liked the bed, it was pleasant to sleep 😅 The main thing is that there are not enough instructions for foreigners on sorting garbage and how to throw it away, we tried to leave ourselves clean and sorted the garbage after reading the information on the Internet.",en,0.9201
993943394690642521,1026421843628202935,2023-11-16,300938473,运川,Near to train station and convenience stores,en,0.0
993943394690642521,1029325146746255211,2023-11-20,329604029,Victoria,The stay was conveniently located near a station and plenty of restaurants. It looked just like the pictures and despite the surrounding activity was very peaceful.,en,0.7178
993943394690642521,1037293327243646111,2023-12-01,90187720,Mindy,"Great place to stay in the Korea town of Japan. The location is perfect, literally a couple steps from all the restaurants and shop. I would stay here again",en,0.8316
993943394690642521,1046086381025657587,2023-12-14,18207456,Nicolas,"Good place, near from subway",en,0.4404
993943394690642521,1054006556949362677,2023-12-25,489274836,Sebastian,Very good location,en,0.4927
993943394690642521,1055419323103351730,2023-12-26,514030025,Shotaro,Good location and very clean!,en,0.7339
985897563355894879,1017757659760138285,2023-11-05,252967,Jonathan,"Staying with Shirou and Kumi is always fun and feels like being home in Tokyo, because it is their home! They have great recommendations for things to do and places to eat around the neighborhood, and offer the opportunity to learn a little Japanese home cooking if that’s more your speed. Looking forward to staying again soon.",en,0.9184
985897563355894879,1044578675652675615,2023-12-12,502132621,Deng,"Highly recommended!!!! The place is really clean and perfectly organized. Hosts are really nice. The last day I was in Tokyo I got cold, and they asked me if I needed some warm soup to help ease my syndrome🤣🤣 I am very much grateful for that.",en,0.9686
989474698924221794,1046779686476503814,2023-12-15,25039060,Daniel,The place has everything as described in the listing. Easy to check in and very close to Okubo station. It is perfect for a budget trip of   or   people.,en,0.765
989491073799578967,1014845688221124589,2023-11-01,148644425,Theo,"It was last minute and a location I was looking for. Not a beautiful place. But it’s relatively big for Tokyo in that price range. There are stains and stuff on the walls etc. I was there with my father, so it was fine. But I wouldn’t take a girlfriend there.",en,0.7152
989491073799578967,1036595245979677949,2023-12-01,133421283,Karam,"amazing location, i would recommend to anyone.",en,0.743
989491073799578967,1045267399750575832,2023-12-12,523000278,Kenneth,Close to everything and great value. Had plumbing issues towards the end of our stay and they moved us to a larger apartment. Very hospitable and responsive to our needs and questions.,en,0.8505
993968357496288304,1009758447460893722,2023-10-25,148412427,Alexander,"The location is in the heart of korean town where there's a ton of things to do.  Note that during the daytime, it is difficult to get to the location due to the large number of people on the street from the station. Even though it's on a busy road, the room is surprisingly quiet. Everything was good, but the bathroom didn't have a shower curtain, so the floor would be wet after showering. It would take a while to get things dry. Overall, it's been good.",en,0.7003
989532060241981264,1034468637609285543,2023-11-28,58618020,Neil,Less than a   min walk from Roppongi Station exit  . Awesome neighborhood with lots to do and eat. Place is quiet and clean - hot water and A/C are strong. Bigger than expected - highly recommend.,en,0.9168
989550577905051942,1038025813876688819,2023-12-02,26063501,Cristina,Great location. Nice little cafe a few steps away from the main entrance. Recommendation by host were on point. Would recommend,en,0.8555
985916412495048873,993820898268129527,2023-10-03,10371224,Chris,"Good location, Shibuya is easily walkable and close to station. <br/>Apartment is small, but has everything you need, washer/dryer was really useful.<br/>Spring’s instructions on finding and entering the property were super helpful!",en,0.9184
985916412495048873,999619783954837403,2023-10-11,539364150,Michael,"It is definetely commendable.Had a great sleep since it is very peaceful. We are totally impress over all from smooth booking up to the check out. Thank you Yuki, we had a nice stay in your place, would definetely come back once time will permit.We are so glad we choose your place!Arigato Gozaimasu!",en,0.9663
985916412495048873,1010488702236195823,2023-10-26,540116792,Ma. Theresa,"The host is very responsive and helpful.<br/>The place is cozy and clean.<br/>Location is great, close to Shibuya scramble crossing",en,0.7841
985916412495048873,1023537041651617697,2023-11-13,492262562,John,"Nice, clean and great location",en,0.8625
985916412495048873,1027168628331239462,2023-11-18,197323612,Austin,"Great cozy and clean place to stay near Shibuya. It is roughly a   minute walk to Shibuya downtown, and the neighborhood seems very safe and quiet. Had a very pleasant stay and will recommend it to anyone who wants to stay near Shibuya.",en,0.944
985916412495048873,1028646093198490219,2023-11-20,544965,Diya,"Great location, cozy and practical for a short stay.",en,0.6249
985916412495048873,1043116412418046407,2023-12-10,161063139,Dakota,"Absolutely lovely spot in a great location, super close to yoyogi park!!",en,0.9284
985916412495048873,1046811294902484791,2023-12-15,541373391,Chih Ching,"This place is very convenient and near train station (one stop to Harajuku), Yoyogi Park and   walk to Shibuya city.",en,-0.296
985916412495048873,1052521695078717787,2023-12-22,144681308,Anitha,We had a great time staying at your place.,en,0.6249
985919839328993127,1016338420388206788,2023-11-03,540242809,Thiago,"Great house, very comfortable! Takes a bit of a walk to the nearby station but it's not very far and it's easy to get pretty much anywhere from there (there's also a very convenient bus stop nearby that goes to and from the station, it just takes a bit more planning to match the bus schedule). Host was very responsive and helpful for all we needed.",en,0.9576
985919839328993127,1032314297930462337,2023-11-25,545683713,Duc,"i had a good experience, great rooms, reasonable price, service was good👍",en,0.7906
993968357496288304,1010484960798879242,2023-10-26,147475018,文傑,Good,en,0.4404
993968357496288304,1016987016120910151,2023-11-04,446885021,Max,"Great stay, the area was great. Lots of food and places that open late. Very lively.  -  minute walk to the shin okubo station.",en,0.908
993968357496288304,1033016498809368705,2023-11-26,119539523,Lara,"The location was amazing! Right in the middle of Japan’s korea town and super quick access to delicious food, as well as the Yamato Line which gets you to everything else. Because Shin-Okubo is pretty popular there is almost constantly a crowd, but I was surprised that once I was inside the building and apartment, it was very quiet. I recommend especially if you want something close to the bustle.",en,0.9433
993968357496288304,1053253677855921412,2023-12-24,551078707,David,The apartment was perfect. Matched the description and the photos. Location is great. You’re in the heart of Shinjuku with walking distances of everything from restaurants/bars and various train stations. Still when in the apartment it was peaceful and quiet. The host was good with the directions once I booked. Again location and apartment were great will definitely book again when I come back.,en,0.967
985972190048477039,1035191742213564271,2023-11-29,47744186,Amber,"We really enjoyed our stay at Makotos place! The instructions were very clear, just be sure to do exactly what she says when finding the place. The house was a short walk to Oji train station not that far at all. There is a small portion of the walk that goes up hill. Instructions on everything were everywhere and so easy to understand in the house. There’s complementary clothes washing soap, so you won’t need to get any which was great! Our kids felt right at home here and throughly enjoyed our stay!! They loved getting to sleep upstairs! :D We’d love to stay again should we come back!",en,0.9878
989550577905051942,1040904457670351608,2023-12-06,271899026,Soap,"Lovely stay for one person. The room did not look like the pictures and didn't have a couch or the cute cactus decorations, but it did have a table with two chairs so it was comfortable to eat in the airbnb. Overall great stay!",en,0.9396
993968357496288304,1055489933513909225,2023-12-27,334521210,Alejandro,The place was great for what it was. Bang for your buck in a great location. Lots of stuff doing. One of the busiest areas of the city at all hours of the day and night. I would come back if I came by myself. It might be a little tight for a couple. All in all I was satisfied with this Airbnb.,en,0.9001
994027085195734992,1032317323563427137,2023-11-25,30079437,Go,Anon’s place is highly recommended! It’s located just  -  walk away from the Shibuya station so it’s very convenient. I’d definitely stay here again!!,en,0.7125
989556043189989765,999614215850625195,2023-10-11,94932519,Jason,"Location, location, location. Plus they gave us fruit on arrival which was lovely. <br/>We had a couple small issues as this was a new Air BnB but the host addressed these right away. <br/>Recommend for family of   very nicely. It can definitely sleep more but you have to share beds. <br/>Loved the place. Great value for the location. Would stay again for sure.",en,0.973
989556043189989765,1014117792711032656,2023-10-31,13025907,Mima,"The place was perfect for   people. It was very spacious, especially compared to other listings in Tokyo, as most apartments are very small. The pictures are true to what you will get.<br/>It was easy to move around the city, but the nearest metro stations are about   minutes walk from the apartment, and we mostly used the metro, so there was a bit of a walk in the evenings to reach the apartment after a long day of sightseeing. But still, location is very good, and it is very close to Asakusa attractions, which are walking distance.<br/>There was an issue with the wifi when we arrived, and we got to the apartment after midnight, but the host fixed the issue early in the morning, and they even dropped off a basket of fruits as a small apology for the inconvenience, which was very nice of them.<br/>All in all, we were happy staying at this property and would recommend it to others.",en,0.9745
989556043189989765,1051077159792032301,2023-12-21,114413541,Mark,"Great location near a supermarket and various other shops and tourist attractions. If you wake up early, the nearby streets and temples are a really pleasant and peaceful place to walk around.<br/>It’s a bit of a walk to the metro but if you like walking you can walk directly to Ueno park as well in about   minutes.<br/>The host was very accommodating and helpful as well.",en,0.9619
985997407149091243,1022064812820950209,2023-11-10,499888648,Nicolas,"Very clear, and is close to the metro station. Has a restaurants and markets around. <br/>The communication whit the host was great and is easy to arrive there",en,0.8718
985997407149091243,1025710678039077733,2023-11-16,159259393,Rabiatul Ain,"We like this place so much, eventhough the house at first is hard to find but its worth it when you go inside the house. It's feel like at home & the amenities is complete",en,0.7311
986000277854347959,1009072554773300843,2023-10-24,50783868,Awang,"Great place to stay. Very clean and cosy, easy to reach train station.",en,0.8777
994027085195734992,1042435473966423604,2023-12-09,3087043,Jo,Excellent. Would highly recommend,en,0.7574
989557798011661284,1014817125048239462,2023-11-01,290468506,Douglas,I needed a good base for   days in Tokyo and did not want to pay expensive hotel prices. Ken’S Place was perfect - great location to access the city with lots to do locally. The apartment was very clean and quiet. Highly recommend.,en,0.9482
989557798011661284,1016369646709136619,2023-11-03,83524393,Alexa,Beauty place to stay during our stay in Japan! Would recommend!,en,0.7835
994027085195734992,1049683317496406088,2023-12-19,53868690,Joanne,Perfect location in Shibuya. Just   mins walk to the shopping center.  Lots of shops and restaurants surrounded.  The room is very clean and the amenities are well prepared.   Very cozy and warm home.  Perfect for family!,en,0.9418
994056870969622147,1017737569309325449,2023-11-05,217441986,Max,We had a really nice stay at Lucky Hotel. Really kind staff. But the only thing was that every morning around  :  they started with construction work in the hotel underneath our room. It would have been nice to have known this before booking the room.,en,0.9132
989625240030054337,1009772319369134910,2023-10-25,503580923,Nathaniel,"Absolutely wonderful host, Kenichi was helpful and very friendly.<br/>The apartment is in an extremely convenient location to explore Tokyo (less than   minute walk to the station entrance). Beautiful view from the balcony, spacious, comfortable, and private in the evenings.   minute walk to restaurants and nightlife. <br/>Our only issue was that the AirBnB was new and hadn't been professionally cleaned. This meant that there was lots of dust, hair, and grime in the bedrooms, and the bathroom had pretty bad mold issues in the grout. However, it was noticeable that any recently renovated or used portion of the apartment was in flawless condition.<br/>With a professional cleaning of the rooms and bathroom, I don't think you could find a better AirBnB in Tokyo, and for the price? and absolute steal. <br/>I highly recommend this location to anyone interested in hosting a group in Tokyo.",en,0.9622
989625240030054337,1027140742777645752,2023-11-17,70861300,Tyki,"Kenichi was an excellent host and his place worked great for our group of   adults. There was plenty of room and the location was great as it was quite central. The popular attractions for Tokyo were all within   minutes by train. Kenichi was very responsive and provided clear instructions. It was a very easy check in and check out process. As it worked with his schedule, he even made time to meet with us during our check out, and we had a nice chat. We really got the sense that he cares for the well being of his guests, and is genuinely interested in hearing feedback and making improvements if needed. Overall, we were really happy with Kenichi and his place. We had a great time in Tokyo!",en,0.993
989625240030054337,1030852925778198920,2023-11-23,279038139,Danae,Wonderful place to stay! Plenty of room for a large party. Very clean and excellent location. Wonderful host who is VERY accommodating!! Highly recommend this place!,en,0.9717
989625240030054337,1034403895347595747,2023-11-27,279038139,Danae,Wonderful place to stay! Big house with excellent location! Host is amazing!!,en,0.9241
989625240030054337,1040180821635707476,2023-12-05,25070502,Paul,"for the   of us, the place was a little small, but I assume large by tokyo standards.  The many flights of stairs may not be advisable for young children or old folks. it faces a main junction so it can get noisy. Kenichi is very responsive and very accommodating. the place is very accessible to many places!",en,0.4463
989625240030054337,1048878480018042385,2023-12-17,507428536,Phoebe,"Great place to stay. Feels very comfortable like home. Very convenient location. Near to JR station, walking distance to family mart and alot of restaurants nearby. Host is responsive, flexible and instructions are clear. I will definitely book again when I am back the next time.",en,0.9594
989625240030054337,1054679273922512669,2023-12-25,151004377,Marilou,It was a very pleasant and comfortable stay at Kenichi’s listing. He allowed as early check in. The place is is described in his listing. Highly recommended.,en,0.85
994088508480751286,1009118281138869576,2023-10-24,59408344,Jerry,"Good location close to two stations. a bit of a damp smell when you first walk in, but seems common in this area? very clean, although a bit small",en,0.7131
994088508480751286,1048890974847926816,2023-12-17,48413086,Lap,"Good location , and easy access to JR line. About   minutes to JR Okubo and   minutes to JR Shin-Okubo line.   minute walk to Kabukicho.",en,0.7003
994088508480751286,1054049840160773405,2023-12-25,467169245,Gandjina,"Pretty close to the k-town and lots of restaurant, the area is very reserved and quiet which is always good!",en,0.75
986006976495204496,1013460385430437826,2023-10-30,180600171,Chance,"Nice place, clean and easy to come and go.",en,0.8126
986009851110339345,1001147743837168380,2023-10-13,203786003,Alvin,"really nice place to stay, especially if you are going solo. Walking distance to asakusa and   stations away from akiba. Great for those who travels without kids, since you need to walk  -  minutes to/from the nearest station.",en,0.8016
989758947740375164,1000378994865277520,2023-10-12,69458767,Lisann,"Very simple lay your head down kind of place. Close to train station, eateries, laundromat. AC was cold as the North Pole. Very nice, understanding person.",en,0.4754
989758947740375164,1003242252727593695,2023-10-16,401792092,Jing,It’s very convenient to take the train and find shops. Highly recommend!,en,0.474
989758947740375164,1006176529845543003,2023-10-20,70504110,Bella,"I stayed with   kid, spacious enough for   of us. It has separated bedroom and kitchen. we feel comfortable stay in riko place, near to komagome station. Riko was very helpful during check in, I can’t thank you enough.",en,0.8357
989758947740375164,1009741084155680176,2023-10-25,129928511,Linh,Riko’s house is super close to JR station which is very convenient. The house is new and clean. Riko is so helpful to let us check in early. Many thanks Riko for a pleasant stay.,en,0.947
989758947740375164,1013393243092227742,2023-10-30,11992924,Thuy Ann,"Great place to stay, walkable distance from the station. Riko is an excellent host, always helpful and quick to respond.",en,0.891
989758947740375164,1016345103392525451,2023-11-03,102043301,Teddy,"Good thing we found this place. We are a family of three with big luggages and the place is spacious to fit everything. Even the beds are big for   adults. Place is very clean and  with complete amenities like soap, shampoo, face and body towels, toothbrush,etc.There is also a washing machine and you can hang your clothes outside the window. Location is in a quiet area with a nearby  -Eleven and walkable to Komagome station. I highly recommend this place if you plan on staying in Tokyo.",en,0.9133
989758947740375164,1019953648842132938,2023-11-08,74544902,Siti Norain,  minutes walk from JR Komagome Station and very convenient to go to major places in Tokyo like Shibuya Akihabara Ueno Shinjuku. The only negative feedback is the single bed is quite old and bended downwards a bit so it became a nuisance when you stay for more than   nights. Overall wouls recommend this place as it convenjent in terms of location and quite spacious.,en,0.0772
989758947740375164,1026509260769890229,2023-11-17,68966079,Christopher,Too small to fit   person.,en,0.3612
989758947740375164,1032291741968166016,2023-11-25,517435813,희운,"It was a nice place to stay, there's nothing uncomfortable. Many restos are around and the subway station is also near. Easy to get to the downtown and any other places. I'm not familiar with how to throw trash, so I just gather them and left in the kitchen. So I'm sorry for that.",en,0.7435
989758947740375164,1041659171376262608,2023-12-08,305569580,Kayla,"Came from Florida. I really enjoyed my stay, everything I needed Riko had! Great Airbnb",en,0.8395
989758947740375164,1045256932613878193,2023-12-12,239935896,Dimas,"as shown in the photo, everything's great. near to convenience store and station",en,0.6249
989768854417585061,1030814016380728008,2023-11-23,545666436,Mike,Zizhu was very kind and allowed me to drop my bags off at the apartment a few hours early. The apartment was clean and central with lots of amenities nearby.,en,0.6478
989768854417585061,1032967446695498461,2023-11-26,64421796,Serena,Very clean and organized. Location is great and would recommend to everyone. Elevator access is good. Comfortable and spacious enough .,en,0.9412
989768854417585061,1055496001349477925,2023-12-27,38145252,Kinyip,Nil,en,0.0
994091805742716499,1023564682823779732,2023-11-13,540876725,Kylie,Great location <br/>Very clean<br/>Everything that you need is available for u to use,en,0.6249
994091805742716499,1035902497150578695,2023-11-30,59252844,Rufio,"Kuma's place was great! perfect location, with a lot of great shops and restaurants. Easy walk to the heart of Shinjuku, and a few minutes walk to the train station. Kuma was very responsive and helpful. Would definitely stay here again!",en,0.9748
994103573336505007,1053269171629881158,2023-12-24,142579911,Chad,Hands down the best place I’ve stayed in Tokyo. Top notch quality! There was a beautiful view of the skytree from the balcony as well!,en,0.9115
989769861217907574,1009811572220136543,2023-10-25,81792707,Samantha,"My partner and I really enjoyed our stay at Hanako's place, the place was nice and cozy and felt very homely 🥰 Hanako was very responsive to any messages we sent and even checked in on us a day or two after we checked in to make sure everything was fine!",en,0.9114
989769861217907574,1017772965113618306,2023-11-05,15657330,Po Lam,"Everything went smoothly with Hanako's Airbnb. It was clean and tidy. All the instructions from the little booklet were easy to follow. We love the dryer in the bathroom, it could be run overnight then we would have clean clothes in the morning. Communicating with Hanako was easy. We would definitely recommend staying here!!",en,0.9621
989769861217907574,1035926551201489460,2023-11-30,133668717,Chris,Loved the apartment and Nakano area.<br/>I spent twenty nights there and it felt like home away from home.<br/>Apartment is quite small but that's pretty normal for Tokyo.<br/>Walls are a bit thin.,en,0.8176
986011204116209947,1019901849228386044,2023-11-07,261686654,Enzo,"The place is perfect for a single guest. location is great and with a supermarket, konbini, and daiso nearby. Bathroom is extremely small, which is the only thing bad about the place.",en,0.6486
986014154605679113,1017727462896844588,2023-11-05,221746839,Shanna,Hotel staff were very helpful and accommodating!,en,0.5244
